created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-08-25 00:01:09 UTC,2078,13.75,23.68,24.14,1093.00,-65.00,77.00,47.00,23.68
2020-08-25 00:03:09 UTC,2079,14.46,25.37,26.87,1095.00,-62.00,76.00,48.00,25.37
2020-08-25 00:05:09 UTC,2080,13.59,26.75,27.90,1097.00,-62.00,76.00,48.00,26.75
2020-08-25 00:07:09 UTC,2081,13.88,25.72,27.83,1099.00,-66.00,76.00,48.00,25.72
2020-08-25 00:09:09 UTC,2082,14.30,26.54,27.82,1101.00,-65.00,76.00,49.00,26.54
2020-08-25 00:11:09 UTC,2083,14.44,26.96,28.38,1103.00,-68.00,75.00,49.00,26.96
2020-08-25 00:13:08 UTC,2084,14.47,25.65,26.84,1105.00,-60.00,75.00,50.00,25.65
2020-08-25 00:15:09 UTC,2085,14.15,24.31,25.29,1107.00,-58.00,75.00,50.00,24.31
2020-08-25 00:17:09 UTC,2086,14.18,25.65,27.05,1109.00,-63.00,75.00,50.00,25.65
2020-08-25 00:19:08 UTC,2087,13.54,24.89,26.31,1111.00,-62.00,75.00,50.00,24.89
2020-08-25 00:21:09 UTC,2088,13.98,26.34,27.96,1113.00,-61.00,75.00,50.00,26.34
2020-08-25 00:23:08 UTC,2089,12.64,24.19,25.51,1115.00,-60.00,75.00,50.00,24.19
2020-08-25 00:25:09 UTC,2090,13.47,24.60,25.21,1117.00,-60.00,74.00,50.00,24.60
2020-08-25 00:27:08 UTC,2091,13.11,24.61,25.87,1119.00,-63.00,75.00,50.00,24.61
2020-08-25 00:29:08 UTC,2092,12.24,25.04,26.33,1121.00,-62.00,74.00,50.00,25.04
2020-08-25 00:31:08 UTC,2093,11.54,22.68,24.44,1123.00,-59.00,74.00,50.00,22.68
2020-08-25 00:33:09 UTC,2094,12.17,21.44,22.68,1125.00,-61.00,74.00,51.00,21.44
2020-08-25 00:35:09 UTC,2095,12.22,24.31,25.44,1127.00,-62.00,74.00,51.00,24.31
2020-08-25 00:37:09 UTC,2096,12.69,22.27,23.33,1129.00,-64.00,74.00,51.00,22.27
2020-08-25 00:39:08 UTC,2097,12.48,23.76,24.69,1131.00,-65.00,73.00,52.00,23.76
2020-08-25 00:41:09 UTC,2098,12.26,22.70,23.91,1133.00,-65.00,73.00,52.00,22.70
2020-08-25 00:43:09 UTC,2099,11.15,20.75,21.67,1135.00,-65.00,73.00,52.00,20.75
2020-08-25 00:45:09 UTC,2100,11.47,19.75,20.93,1137.00,-65.00,73.00,52.00,19.75
2020-08-25 00:47:09 UTC,2101,11.07,20.88,21.48,1139.00,-66.00,72.00,52.00,20.88
2020-08-25 00:49:09 UTC,2102,12.84,23.98,25.12,1141.00,-65.00,72.00,53.00,23.98
2020-08-25 00:51:09 UTC,2103,12.44,25.93,27.25,1143.00,-66.00,72.00,53.00,25.89
2020-08-25 00:53:09 UTC,2104,12.69,25.44,26.35,1145.00,-63.00,72.00,54.00,25.44
2020-08-25 00:55:09 UTC,2105,13.05,24.62,25.48,1147.00,-64.00,72.00,54.00,24.53
2020-08-25 00:57:08 UTC,2106,13.38,25.89,26.73,1149.00,-62.00,72.00,54.00,25.82
2020-08-25 00:59:08 UTC,2107,13.19,24.36,26.05,1151.00,-62.00,72.00,54.00,24.36
2020-08-25 01:01:08 UTC,2108,12.43,22.79,24.66,1153.00,-63.00,72.00,54.00,22.79
2020-08-25 01:03:08 UTC,2109,12.55,24.07,24.78,1155.00,-62.00,72.00,54.00,24.07
2020-08-25 01:05:09 UTC,2110,12.93,25.28,26.69,1157.00,-63.00,72.00,54.00,25.28
2020-08-25 01:07:09 UTC,2111,13.17,25.41,26.49,1159.00,-62.00,72.00,54.00,25.41
2020-08-25 01:09:09 UTC,2112,13.54,24.51,25.86,1161.00,-61.00,72.00,54.00,24.51
2020-08-25 01:11:09 UTC,2113,12.76,24.65,26.09,1163.00,-65.00,72.00,54.00,24.65
2020-08-25 01:13:08 UTC,2114,13.02,24.19,25.56,1165.00,-65.00,72.00,54.00,24.19
2020-08-25 01:15:08 UTC,2115,13.12,26.74,27.58,1167.00,-64.00,72.00,54.00,26.72
2020-08-25 01:17:09 UTC,2116,13.86,25.70,26.96,1169.00,-64.00,71.00,55.00,25.70
2020-08-25 01:19:09 UTC,2117,13.38,24.56,25.75,1171.00,-64.00,72.00,54.00,24.56
2020-08-25 01:21:09 UTC,2118,12.81,24.60,25.35,1173.00,-61.00,71.00,54.00,24.60
2020-08-25 01:23:08 UTC,2119,13.26,24.00,25.75,1175.00,-60.00,71.00,55.00,24.00
2020-08-25 01:25:08 UTC,2120,11.72,22.89,23.67,1177.00,-60.00,71.00,55.00,22.89
2020-08-25 01:27:09 UTC,2121,12.38,24.07,25.59,1179.00,-63.00,71.00,55.00,24.07
2020-08-25 01:29:09 UTC,2122,11.79,22.88,23.27,1181.00,-64.00,70.00,55.00,22.88
2020-08-25 01:31:08 UTC,2123,10.88,22.09,23.14,1183.00,-63.00,70.00,56.00,22.09
2020-08-25 01:33:08 UTC,2124,10.41,20.88,22.24,1185.00,-64.00,70.00,56.00,20.88
2020-08-25 01:35:08 UTC,2125,10.04,20.51,22.00,1187.00,-63.00,70.00,56.00,20.51
2020-08-25 01:37:08 UTC,2126,9.50,18.66,19.77,1189.00,-65.00,69.00,57.00,18.66
2020-08-25 01:39:09 UTC,2127,9.24,16.95,17.91,1191.00,-64.00,69.00,57.00,16.95
2020-08-25 01:41:09 UTC,2128,10.33,19.12,20.00,1193.00,-61.00,69.00,57.00,19.12
2020-08-25 01:43:08 UTC,2129,9.74,17.83,19.10,1195.00,-58.00,69.00,57.00,17.83
2020-08-25 01:45:09 UTC,2130,9.47,16.56,18.04,1197.00,-63.00,68.00,57.00,16.56
2020-08-25 01:47:09 UTC,2131,8.61,16.51,17.25,1199.00,-63.00,68.00,58.00,16.51
2020-08-25 01:49:09 UTC,2132,9.20,17.17,17.98,1201.00,-63.00,68.00,58.00,17.17
2020-08-25 01:51:09 UTC,2133,8.71,17.96,18.85,1203.00,-61.00,68.00,58.00,17.96
2020-08-25 01:53:09 UTC,2134,8.45,17.18,17.55,1205.00,-59.00,68.00,59.00,17.18
2020-08-25 01:55:09 UTC,2135,8.79,16.79,17.88,1207.00,-58.00,68.00,59.00,16.79
2020-08-25 01:57:09 UTC,2136,8.74,17.10,18.05,1209.00,-62.00,68.00,59.00,17.10
2020-08-25 01:59:09 UTC,2137,8.77,16.26,17.19,1211.00,-62.00,68.00,60.00,16.26
2020-08-25 02:01:09 UTC,2138,9.45,17.59,18.16,1213.00,-63.00,67.00,60.00,17.59
2020-08-25 02:03:09 UTC,2139,9.02,17.29,18.44,1215.00,-63.00,67.00,61.00,17.29
2020-08-25 02:05:09 UTC,2140,8.33,17.67,18.98,1217.00,-60.00,67.00,61.00,17.67
2020-08-25 02:07:09 UTC,2141,9.21,16.31,16.88,1219.00,-61.00,67.00,61.00,16.31
2020-08-25 02:09:09 UTC,2142,8.77,16.66,18.11,1221.00,-63.00,67.00,61.00,16.66
2020-08-25 02:11:08 UTC,2143,8.88,16.42,17.23,1223.00,-63.00,67.00,61.00,16.42
2020-08-25 02:13:08 UTC,2144,8.93,17.98,19.56,1225.00,-63.00,67.00,61.00,17.98
2020-08-25 02:15:08 UTC,2145,8.88,16.86,17.60,1227.00,-62.00,66.00,62.00,16.86
2020-08-25 02:17:08 UTC,2146,7.68,15.61,16.20,1229.00,-62.00,66.00,62.00,15.61
2020-08-25 02:19:09 UTC,2147,8.22,16.15,16.95,1231.00,-64.00,66.00,62.00,16.15
2020-08-25 02:21:08 UTC,2148,9.12,16.38,17.26,1233.00,-60.00,66.00,62.00,16.38
2020-08-25 02:23:08 UTC,2149,7.03,13.03,13.45,1235.00,-61.00,66.00,62.00,13.03
2020-08-25 02:25:09 UTC,2150,7.33,13.00,13.52,1237.00,-60.00,66.00,62.00,13.00
2020-08-25 02:27:08 UTC,2151,7.13,13.51,14.62,1239.00,-61.00,66.00,62.00,13.51
2020-08-25 02:29:09 UTC,2152,7.38,13.54,14.25,1241.00,-65.00,66.00,62.00,13.54
2020-08-25 02:31:09 UTC,2153,7.24,12.91,14.24,1243.00,-60.00,66.00,62.00,12.91
2020-08-25 02:33:08 UTC,2154,6.76,13.43,13.66,1245.00,-61.00,66.00,63.00,13.43
2020-08-25 02:35:08 UTC,2155,7.61,12.41,12.75,1247.00,-61.00,66.00,63.00,12.41
2020-08-25 02:37:08 UTC,2156,7.46,13.50,13.77,1249.00,-61.00,66.00,63.00,13.50
2020-08-25 02:39:08 UTC,2157,6.76,12.07,12.56,1251.00,-61.00,66.00,63.00,12.07
2020-08-25 02:41:08 UTC,2158,7.60,15.25,16.09,1253.00,-61.00,66.00,63.00,15.25
2020-08-25 02:43:09 UTC,2159,8.32,15.79,16.37,1255.00,-62.00,66.00,63.00,15.79
2020-08-25 02:45:08 UTC,2160,7.66,14.64,15.29,1257.00,-62.00,65.00,63.00,14.64
2020-08-25 02:47:08 UTC,2161,7.76,14.68,15.78,1259.00,-59.00,65.00,64.00,14.68
2020-08-25 02:49:08 UTC,2162,8.00,14.53,15.03,1261.00,-58.00,65.00,63.00,14.53
2020-08-25 02:51:08 UTC,2163,8.27,14.89,16.12,1263.00,-58.00,65.00,64.00,14.89
2020-08-25 02:53:08 UTC,2164,8.39,16.12,16.86,1265.00,-58.00,65.00,64.00,16.12
2020-08-25 02:55:09 UTC,2165,7.50,15.14,15.71,1267.00,-61.00,66.00,64.00,15.14
2020-08-25 02:57:09 UTC,2166,7.17,13.43,14.24,1269.00,-61.00,66.00,64.00,13.43
2020-08-25 02:59:09 UTC,2167,7.44,13.40,13.63,1271.00,-60.00,65.00,64.00,13.40
2020-08-25 03:01:09 UTC,2168,6.82,13.20,14.11,1273.00,-60.00,66.00,63.00,13.20
2020-08-25 03:03:09 UTC,2169,7.45,12.79,13.34,1275.00,-56.00,66.00,63.00,12.79
2020-08-25 03:05:09 UTC,2170,7.24,13.17,13.88,1277.00,-60.00,65.00,63.00,13.17
2020-08-25 03:07:09 UTC,2171,7.24,13.41,13.95,1279.00,-60.00,66.00,63.00,13.41
2020-08-25 03:09:09 UTC,2172,6.95,12.59,13.18,1281.00,-59.00,66.00,63.00,12.59
2020-08-25 03:11:09 UTC,2173,7.59,12.72,13.53,1283.00,-59.00,66.00,63.00,12.72
2020-08-25 03:13:08 UTC,2174,7.33,13.88,14.59,1285.00,-62.00,66.00,63.00,13.88
2020-08-25 03:15:09 UTC,2175,7.95,14.59,14.80,1287.00,-62.00,65.00,63.00,14.59
2020-08-25 03:17:08 UTC,2176,7.52,13.57,14.35,1289.00,-62.00,66.00,64.00,13.57
2020-08-25 03:19:09 UTC,2177,7.54,15.07,16.05,1291.00,-62.00,65.00,64.00,15.07
2020-08-25 03:21:08 UTC,2178,8.19,13.44,13.81,1293.00,-62.00,66.00,64.00,13.44
2020-08-25 03:23:08 UTC,2179,7.24,12.31,12.79,1295.00,-60.00,66.00,63.00,12.31
2020-08-25 03:25:09 UTC,2180,7.79,14.19,14.37,1297.00,-60.00,66.00,63.00,14.19
2020-08-25 03:27:09 UTC,2181,8.09,13.84,14.55,1299.00,-60.00,66.00,63.00,13.84
2020-08-25 03:29:09 UTC,2182,8.15,15.83,16.55,1301.00,-57.00,66.00,63.00,15.83
2020-08-25 03:31:09 UTC,2183,7.93,13.87,14.15,1303.00,-58.00,66.00,63.00,13.87
2020-08-25 03:33:08 UTC,2184,8.09,13.68,14.25,1305.00,-57.00,66.00,63.00,13.68
2020-08-25 03:35:08 UTC,2185,8.98,17.23,18.02,1307.00,-59.00,66.00,63.00,17.23
2020-08-25 03:37:09 UTC,2186,9.22,16.03,16.72,1309.00,-61.00,65.00,63.00,16.03
2020-08-25 03:39:08 UTC,2187,8.73,15.86,16.86,1311.00,-61.00,65.00,64.00,15.86
2020-08-25 03:41:08 UTC,2188,8.42,15.51,16.14,1313.00,-61.00,65.00,64.00,15.51
2020-08-25 03:43:09 UTC,2189,8.57,15.32,15.91,1315.00,-62.00,65.00,64.00,15.32
2020-08-25 03:45:09 UTC,2190,9.16,16.77,17.89,1317.00,-62.00,65.00,65.00,16.77
2020-08-25 03:47:09 UTC,2191,7.74,15.37,16.14,1319.00,-62.00,65.00,65.00,15.37
2020-08-25 03:49:09 UTC,2192,8.88,15.67,16.36,1321.00,-62.00,65.00,65.00,15.67
2020-08-25 03:51:09 UTC,2193,8.02,15.67,16.20,1323.00,-62.00,66.00,64.00,15.67
2020-08-25 03:53:08 UTC,2194,7.71,13.98,14.87,1325.00,-62.00,66.00,64.00,13.98
2020-08-25 03:55:09 UTC,2195,8.56,14.96,15.65,1327.00,-62.00,66.00,64.00,14.96
2020-08-25 03:57:09 UTC,2196,8.66,16.24,17.66,1329.00,-62.00,66.00,63.00,16.24
2020-08-25 03:59:09 UTC,2197,8.00,14.17,14.64,1331.00,-62.00,66.00,63.00,14.17
2020-08-25 04:01:09 UTC,2198,8.27,16.05,16.27,1333.00,-61.00,66.00,63.00,16.05
2020-08-25 04:03:09 UTC,2199,8.90,14.64,14.97,1335.00,-61.00,66.00,63.00,14.64
2020-08-25 04:05:09 UTC,2200,9.17,17.18,17.77,1337.00,-61.00,66.00,63.00,17.18
2020-08-25 04:07:09 UTC,2201,7.90,14.47,15.45,1339.00,-61.00,67.00,63.00,14.47
2020-08-25 04:09:09 UTC,2202,7.96,14.93,15.35,1341.00,-61.00,67.00,63.00,14.93
2020-08-25 04:11:09 UTC,2203,8.95,15.19,15.67,1343.00,-64.00,67.00,62.00,15.19
2020-08-25 04:13:09 UTC,2204,8.60,15.15,15.67,1345.00,-64.00,67.00,62.00,15.15
2020-08-25 04:15:09 UTC,2205,9.26,15.72,16.74,1347.00,-64.00,67.00,63.00,15.72
2020-08-25 04:17:09 UTC,2206,9.21,15.88,17.16,1349.00,-62.00,67.00,62.00,15.88
2020-08-25 04:19:09 UTC,2207,8.52,16.14,16.43,1351.00,-61.00,67.00,62.00,16.14
2020-08-25 04:21:09 UTC,2208,8.86,15.36,16.47,1353.00,-62.00,67.00,62.00,15.36
2020-08-25 04:23:08 UTC,2209,9.21,16.00,17.64,1355.00,-61.00,67.00,62.00,16.00
2020-08-25 04:25:09 UTC,2210,9.12,15.82,17.18,1357.00,-62.00,67.00,62.00,15.82
2020-08-25 04:27:08 UTC,2211,9.88,16.52,17.41,1359.00,-64.00,67.00,62.00,16.52
2020-08-25 04:29:09 UTC,2212,8.24,15.19,15.88,1361.00,-62.00,67.00,61.00,15.19
2020-08-25 04:31:09 UTC,2213,8.83,16.16,16.95,1363.00,-59.00,67.00,62.00,16.16
2020-08-25 04:33:09 UTC,2214,9.42,16.60,17.49,1365.00,-64.00,67.00,62.00,16.60
2020-08-25 04:35:08 UTC,2215,9.39,15.62,16.73,1367.00,-59.00,67.00,62.00,15.62
2020-08-25 04:37:08 UTC,2216,8.95,15.93,16.82,1369.00,-62.00,67.00,62.00,15.93
2020-08-25 04:39:08 UTC,2217,9.14,16.47,17.07,1371.00,-62.00,67.00,62.00,16.47
2020-08-25 04:41:08 UTC,2218,9.35,16.11,16.72,1373.00,-62.00,66.00,63.00,16.11
2020-08-25 04:43:09 UTC,2219,8.62,15.39,16.21,1375.00,-63.00,66.00,63.00,15.39
2020-08-25 04:45:08 UTC,2220,9.14,16.95,17.41,1377.00,-62.00,66.00,64.00,16.95
2020-08-25 04:47:08 UTC,2221,9.42,17.88,18.66,1379.00,-62.00,66.00,64.00,17.88
2020-08-25 04:49:08 UTC,2222,8.96,16.63,17.05,1381.00,-62.00,66.00,64.00,16.63
2020-08-25 04:51:08 UTC,2223,9.44,16.27,17.04,1383.00,-62.00,66.00,64.00,16.27
2020-08-25 04:53:09 UTC,2224,9.55,16.52,16.79,1385.00,-63.00,66.00,64.00,16.52
2020-08-25 04:55:08 UTC,2225,9.22,16.33,17.90,1387.00,-63.00,66.00,64.00,16.33
2020-08-25 04:57:09 UTC,2226,9.78,17.66,18.36,1389.00,-63.00,66.00,64.00,17.66
2020-08-25 04:59:08 UTC,2227,8.12,13.67,14.12,1391.00,-63.00,66.00,64.00,13.67
2020-08-25 05:01:09 UTC,2228,8.24,13.98,14.40,1393.00,-63.00,65.00,64.00,13.98
2020-08-25 05:03:08 UTC,2229,7.84,12.79,13.51,1395.00,-63.00,65.00,65.00,12.79
2020-08-25 05:05:09 UTC,2230,8.00,12.67,12.95,1397.00,-62.00,66.00,65.00,12.67
2020-08-25 05:07:08 UTC,2231,7.79,11.96,12.47,1399.00,-63.00,65.00,65.00,11.96
2020-08-25 05:09:08 UTC,2232,7.27,12.98,13.69,1401.00,-61.00,66.00,65.00,12.98
2020-08-25 05:11:09 UTC,2233,7.71,14.14,14.68,1403.00,-64.00,65.00,65.00,14.14
2020-08-25 05:13:09 UTC,2234,7.95,13.71,14.36,1405.00,-64.00,65.00,66.00,13.71
2020-08-25 05:15:08 UTC,2235,7.77,13.05,13.59,1407.00,-63.00,65.00,66.00,13.05
2020-08-25 05:17:08 UTC,2236,7.85,12.82,13.16,1409.00,-63.00,65.00,66.00,12.82
2020-08-25 05:19:08 UTC,2237,7.66,12.16,12.57,1411.00,-64.00,65.00,66.00,12.16
2020-08-25 05:21:09 UTC,2238,7.38,12.64,13.10,1413.00,-62.00,65.00,66.00,12.64
2020-08-25 05:23:09 UTC,2239,7.54,12.59,13.25,1415.00,-59.00,65.00,66.00,12.59
2020-08-25 05:25:09 UTC,2240,7.86,12.64,13.02,1417.00,-62.00,65.00,66.00,12.64
2020-08-25 05:27:08 UTC,2241,7.83,12.40,12.64,1419.00,-61.00,65.00,67.00,12.40
2020-08-25 05:29:09 UTC,2242,8.00,14.22,15.07,1421.00,-64.00,65.00,66.00,14.22
2020-08-25 05:31:09 UTC,2243,7.64,12.75,13.54,1423.00,-64.00,65.00,66.00,12.75
2020-08-25 05:33:09 UTC,2244,7.95,13.70,14.33,1425.00,-61.00,65.00,66.00,13.70
2020-08-25 05:35:09 UTC,2245,7.82,13.02,13.23,1427.00,-61.00,65.00,66.00,13.02
2020-08-25 05:37:09 UTC,2246,7.84,13.16,13.67,1429.00,-61.00,65.00,66.00,13.16
2020-08-25 05:39:09 UTC,2247,8.12,13.90,14.32,1431.00,-60.00,65.00,66.00,13.90
2020-08-25 05:41:09 UTC,2248,7.34,13.84,14.38,1433.00,-60.00,65.00,66.00,13.84
2020-08-25 05:43:09 UTC,2249,8.07,13.46,13.68,1435.00,-60.00,65.00,67.00,13.46
2020-08-25 05:45:09 UTC,2250,7.70,13.72,14.30,1437.00,-64.00,65.00,67.00,13.72
2020-08-25 05:47:09 UTC,2251,8.29,13.54,14.36,1439.00,-61.00,65.00,66.00,13.54
2020-08-25 05:49:09 UTC,2252,7.82,14.38,14.66,1441.00,-61.00,66.00,66.00,14.38
2020-08-25 05:51:09 UTC,2253,8.14,14.68,15.16,1443.00,-61.00,65.00,66.00,14.68
2020-08-25 05:53:09 UTC,2254,8.38,15.10,15.57,1445.00,-61.00,65.00,67.00,15.10
2020-08-25 05:55:09 UTC,2255,8.34,15.88,16.36,1447.00,-61.00,65.00,67.00,15.88
2020-08-25 05:57:09 UTC,2256,8.35,14.45,14.87,1449.00,-61.00,65.00,67.00,14.45
2020-08-25 05:59:08 UTC,2257,8.79,15.30,15.54,1451.00,-63.00,65.00,67.00,15.30
2020-08-25 06:01:08 UTC,2258,9.28,15.84,16.74,1453.00,-61.00,66.00,67.00,15.84
2020-08-25 06:03:09 UTC,2259,8.83,15.66,15.93,1455.00,-61.00,66.00,66.00,15.66
2020-08-25 06:05:09 UTC,2260,9.25,15.69,15.93,1457.00,-61.00,66.00,66.00,15.69
2020-08-25 06:07:08 UTC,2261,8.37,14.95,15.33,1459.00,-61.00,66.00,66.00,14.95
2020-08-25 06:09:08 UTC,2262,8.74,15.43,16.40,1461.00,-62.00,66.00,66.00,15.43
2020-08-25 06:11:08 UTC,2263,10.00,17.05,17.63,1463.00,-59.00,66.00,66.00,17.05
2020-08-25 06:13:08 UTC,2264,8.44,16.07,17.08,1465.00,-58.00,66.00,66.00,16.07
2020-08-25 06:15:08 UTC,2265,9.46,17.75,18.42,1467.00,-59.00,66.00,66.00,17.75
2020-08-25 06:17:08 UTC,2266,8.91,16.42,17.20,1469.00,-59.00,66.00,66.00,16.42
2020-08-25 06:19:09 UTC,2267,9.21,15.40,16.22,1471.00,-59.00,66.00,66.00,15.40
2020-08-25 06:21:08 UTC,2268,8.07,14.38,14.60,1473.00,-59.00,66.00,66.00,14.38
2020-08-25 06:23:08 UTC,2269,8.64,15.41,16.25,1475.00,-64.00,66.00,66.00,15.41
2020-08-25 06:25:09 UTC,2270,8.36,15.66,16.16,1477.00,-61.00,65.00,65.00,15.66
2020-08-25 06:27:08 UTC,2271,8.03,14.69,15.34,1479.00,-61.00,66.00,66.00,14.69
2020-08-25 06:29:09 UTC,2272,7.64,14.10,14.45,1481.00,-61.00,66.00,65.00,14.10
2020-08-25 06:31:09 UTC,2273,8.34,14.33,15.09,1483.00,-61.00,66.00,66.00,14.33
2020-08-25 06:33:09 UTC,2274,8.65,15.11,15.56,1485.00,-61.00,66.00,65.00,15.11
2020-08-25 06:35:08 UTC,2275,8.98,15.04,16.05,1487.00,-61.00,66.00,65.00,15.04
2020-08-25 06:37:08 UTC,2276,8.84,15.91,16.77,1489.00,-61.00,66.00,65.00,15.91
2020-08-25 06:39:09 UTC,2277,9.18,15.65,16.30,1491.00,-61.00,66.00,66.00,15.65
2020-08-25 06:41:08 UTC,2278,8.62,15.13,15.40,1493.00,-63.00,66.00,66.00,15.13
2020-08-25 06:43:08 UTC,2279,8.60,15.19,15.95,1495.00,-63.00,66.00,66.00,15.19
2020-08-25 06:45:08 UTC,2280,8.69,16.64,17.17,1497.00,-61.00,66.00,66.00,16.64
2020-08-25 06:47:08 UTC,2281,9.31,16.05,16.88,1499.00,-60.00,66.00,66.00,16.05
2020-08-25 06:49:08 UTC,2282,9.17,15.52,16.11,1501.00,-59.00,66.00,66.00,15.52
2020-08-25 06:51:09 UTC,2283,8.44,15.15,16.04,1503.00,-63.00,66.00,66.00,15.15
2020-08-25 06:53:08 UTC,2284,8.59,15.10,15.84,1505.00,-63.00,66.00,66.00,15.10
2020-08-25 06:55:09 UTC,2285,8.33,15.12,15.77,1507.00,-65.00,66.00,66.00,15.12
2020-08-25 06:57:08 UTC,2286,9.56,16.42,16.63,1509.00,-64.00,66.00,66.00,16.42
2020-08-25 06:59:09 UTC,2287,8.33,14.89,15.73,1511.00,-64.00,66.00,66.00,14.89
2020-08-25 07:01:08 UTC,2288,8.26,15.19,16.14,1513.00,-62.00,66.00,66.00,15.19
2020-08-25 07:03:09 UTC,2289,8.84,14.71,15.78,1515.00,-62.00,66.00,67.00,14.71
2020-08-25 07:05:09 UTC,2290,8.72,14.72,15.36,1517.00,-58.00,66.00,66.00,14.72
2020-08-25 07:07:08 UTC,2291,8.96,14.98,15.54,1519.00,-61.00,66.00,66.00,14.98
2020-08-25 07:09:08 UTC,2292,8.34,14.93,15.71,1521.00,-61.00,66.00,66.00,14.93
2020-08-25 07:11:09 UTC,2293,8.53,15.89,16.58,1523.00,-59.00,65.00,66.00,15.89
2020-08-25 07:13:09 UTC,2294,8.64,14.78,15.67,1525.00,-59.00,66.00,66.00,14.78
2020-08-25 07:15:08 UTC,2295,8.68,14.79,16.30,1527.00,-58.00,66.00,67.00,14.79
2020-08-25 07:17:09 UTC,2296,8.72,16.28,17.25,1529.00,-60.00,66.00,67.00,16.28
2020-08-25 07:19:08 UTC,2297,9.50,16.93,17.71,1531.00,-58.00,65.00,67.00,16.93
2020-08-25 07:21:08 UTC,2298,8.91,16.07,16.52,1533.00,-58.00,65.00,67.00,16.07
2020-08-25 07:23:09 UTC,2299,8.56,15.35,16.56,1535.00,-59.00,65.00,67.00,15.35
2020-08-25 07:25:08 UTC,2300,9.00,15.96,16.63,1537.00,-58.00,65.00,67.00,15.96
2020-08-25 07:27:08 UTC,2301,8.62,16.61,17.14,1539.00,-59.00,66.00,67.00,16.61
2020-08-25 07:29:08 UTC,2302,8.32,14.79,15.58,1541.00,-59.00,65.00,67.00,14.79
2020-08-25 07:31:08 UTC,2303,8.33,14.47,14.86,1543.00,-59.00,65.00,67.00,14.47
2020-08-25 07:33:09 UTC,2304,7.82,13.75,14.23,1545.00,-58.00,65.00,67.00,13.75
2020-08-25 07:35:09 UTC,2305,8.09,14.54,15.21,1547.00,-59.00,65.00,67.00,14.54
2020-08-25 07:37:08 UTC,2306,7.95,14.00,14.91,1549.00,-59.00,66.00,67.00,14.00
2020-08-25 07:39:09 UTC,2307,7.43,12.69,13.38,1551.00,-59.00,65.00,67.00,12.69
2020-08-25 07:41:09 UTC,2308,7.57,12.59,13.11,1553.00,-59.00,65.00,67.00,12.59
2020-08-25 07:43:08 UTC,2309,7.95,14.18,14.50,1555.00,-59.00,65.00,67.00,14.18
2020-08-25 07:45:08 UTC,2310,8.19,13.59,14.32,1557.00,-58.00,65.00,67.00,13.59
2020-08-25 07:47:09 UTC,2311,7.62,12.66,13.26,1559.00,-59.00,65.00,67.00,12.66
2020-08-25 07:49:08 UTC,2312,7.41,13.05,13.39,1561.00,-59.00,65.00,67.00,13.05
2020-08-25 07:51:08 UTC,2313,6.98,11.93,12.89,1563.00,-59.00,65.00,68.00,11.93
2020-08-25 07:53:08 UTC,2314,6.93,12.54,13.25,1565.00,-59.00,65.00,68.00,12.54
2020-08-25 07:55:08 UTC,2315,6.67,11.61,12.14,1567.00,-58.00,65.00,68.00,11.61
2020-08-25 07:57:08 UTC,2316,6.91,12.70,13.37,1569.00,-61.00,65.00,68.00,12.70
2020-08-25 07:59:08 UTC,2317,6.55,10.65,11.11,1571.00,-62.00,65.00,68.00,10.65
2020-08-25 08:01:09 UTC,2318,7.23,12.40,12.86,1573.00,-61.00,65.00,68.00,12.40
2020-08-25 08:03:09 UTC,2319,6.91,12.03,12.57,1575.00,-61.00,65.00,68.00,12.03
2020-08-25 08:05:09 UTC,2320,6.62,10.66,11.00,1577.00,-62.00,65.00,68.00,10.66
2020-08-25 08:07:08 UTC,2321,7.12,13.25,13.58,1579.00,-60.00,65.00,68.00,13.25
2020-08-25 08:09:09 UTC,2322,7.29,11.78,12.27,1581.00,-59.00,65.00,68.00,11.78
2020-08-25 08:11:08 UTC,2323,6.91,12.37,13.28,1583.00,-57.00,65.00,68.00,12.37
2020-08-25 08:13:08 UTC,2324,7.05,13.23,13.70,1585.00,-57.00,65.00,68.00,13.23
2020-08-25 08:15:09 UTC,2325,5.81,12.04,12.66,1587.00,-58.00,65.00,68.00,12.04
2020-08-25 08:17:08 UTC,2326,6.81,11.30,11.54,1589.00,-59.00,65.00,68.00,11.30
2020-08-25 08:19:08 UTC,2327,7.38,13.07,14.20,1591.00,-58.00,65.00,68.00,13.07
2020-08-25 08:21:08 UTC,2328,7.53,12.58,13.42,1593.00,-61.00,66.00,68.00,12.58
2020-08-25 08:23:08 UTC,2329,6.43,11.09,11.68,1595.00,-60.00,65.00,68.00,11.09
2020-08-25 08:25:08 UTC,2330,6.83,11.72,12.28,1597.00,-61.00,66.00,68.00,11.72
2020-08-25 08:27:08 UTC,2331,6.93,12.34,12.61,1599.00,-56.00,66.00,68.00,12.34
2020-08-25 08:29:09 UTC,2332,7.09,12.18,12.44,1601.00,-56.00,66.00,68.00,12.18
2020-08-25 08:31:09 UTC,2333,6.45,11.20,11.86,1603.00,-56.00,66.00,68.00,11.20
2020-08-25 08:33:08 UTC,2334,6.98,11.19,11.85,1605.00,-56.00,65.00,68.00,11.19
